watch time,stream time,peak viewers,average viewers,followers,followers gained,views gained,partnered,mature,top count
9531735,17985,1619,475,22189,17330,174796,FALSE,FALSE,8339
9530940,59730,919,160,2655,2637,286030,TRUE,TRUE,8340
9530565,68250,350,136,21498,1325,148031,TRUE,FALSE,8341
9526515,17940,3208,526,174193,161760,240730,TRUE,FALSE,8342
9525540,54540,408,171,36660,11275,243898,TRUE,FALSE,8343
9524400,145605,461,64,5280,1378,288888,FALSE,FALSE,8344
9522930,88965,973,107,24384,1287,118321,TRUE,TRUE,8345
9522300,137535,1072,65,23428,19096,152485,TRUE,FALSE,8346
9521745,83430,1112,105,24664,7882,390542,TRUE,TRUE,8347
9518580,81045,894,106,9851,8387,189278,FALSE,FALSE,8348
9518190,98325,353,91,4920,3307,226847,TRUE,TRUE,8349
9518055,30750,1222,294,51777,3271,187336,TRUE,FALSE,8350
9514515,18270,1927,493,90160,18260,566933,TRUE,FALSE,8351
9514245,131685,643,64,24594,21820,2543316,TRUE,FALSE,8352
9513180,51345,2292,180,13500,11243,215777,TRUE,FALSE,8353
9511980,63090,1906,145,34156,2391,168781,TRUE,FALSE,8354
9511545,79140,1750,113,35309,13723,1460614,TRUE,FALSE,8355
9510825,5115,5938,1687,19381,7169,303231,TRUE,FALSE,8356
9510615,150780,1349,59,143322,10628,163510,TRUE,FALSE,8357
9510165,41550,1263,227,28793,13017,829427,TRUE,FALSE,8358
9509775,90630,1514,102,51849,11290,458984,TRUE,TRUE,8359
9509760,27270,1180,340,14045,13885,125999,TRUE,TRUE,8360
9509250,85230,10994,111,9830,6406,137944,TRUE,TRUE,8361
9508440,92145,1069,92,18083,9696,189725,TRUE,FALSE,8362
9505440,50025,1230,115,8530,1803,110585,TRUE,FALSE,8363
9504405,80460,1012,104,5994,4449,175188,TRUE,TRUE,8364
9504270,91020,3269,80,4318,3868,208249,TRUE,TRUE,8365
9499530,163605,1736,56,51273,44542,402512,TRUE,FALSE,8366
9499050,29205,770,307,32278,24636,280575,TRUE,FALSE,8367
9498285,97230,281,95,7982,2216,267094,TRUE,TRUE,8368
9498225,127545,1329,72,16591,15640,124209,TRUE,TRUE,8369
9497925,54240,1195,165,33588,21503,490393,TRUE,FALSE,8370
9495090,107700,1617,89,6791,1346,406059,TRUE,FALSE,8371
9494325,930,81711,8856,74371,51094,302103,FALSE,FALSE,8372
9492705,165720,990,56,3018,1174,295079,FALSE,FALSE,8373
9489150,13725,6083,569,8220,7893,565358,TRUE,FALSE,8374
9488940,128340,963,66,42348,20443,442353,TRUE,FALSE,8375
9488595,87345,541,103,6094,4898,135802,TRUE,TRUE,8376
9486720,87405,1004,102,19412,19155,204545,FALSE,FALSE,8377
9486645,133230,1006,65,14681,5437,109878,TRUE,FALSE,8378
9481455,26565,23889,313,14206,10037,275093,FALSE,FALSE,8379
9480465,95460,669,94,9716,8143,237813,TRUE,TRUE,8380
9479700,105090,862,92,28279,28139,298307,FALSE,FALSE,8381
9479250,90870,3724,102,69521,647,217714,TRUE,FALSE,8382
9478815,77115,2577,111,11040,6645,168050,TRUE,FALSE,8383
9476205,69630,950,130,34672,22256,717135,TRUE,FALSE,8384
9474240,129270,1515,72,93977,11248,1023745,TRUE,FALSE,8385
9469050,49410,4574,149,9383,9057,403045,TRUE,FALSE,8386
9468300,69195,764,129,33691,22028,160674,TRUE,FALSE,8387
9466800,67095,720,128,18761,6465,131931,TRUE,FALSE,8388
9466485,36060,1132,267,14268,9674,135802,TRUE,FALSE,8389
9458190,116235,739,82,4520,1424,223033,TRUE,FALSE,8390
9457980,43035,2926,167,7085,7085,8802,FALSE,TRUE,8391
9456420,96930,309,94,10029,5921,274752,FALSE,FALSE,8392
9452625,195330,933,44,7534,566,303227,TRUE,TRUE,8393
9452010,21480,2910,393,191585,169374,360884,TRUE,FALSE,8394
9450105,70740,2688,116,18246,10591,148681,TRUE,FALSE,8395
9449820,42495,1413,215,20606,8823,99857,TRUE,FALSE,8396
9449400,1635,23079,5612,6726,6255,2918964,TRUE,FALSE,8397
9449220,33015,2255,308,56564,16958,530936,TRUE,FALSE,8398
9448800,58035,1117,155,51221,14576,334380,TRUE,TRUE,8399
9446745,422505,234,21,116,74,248840,FALSE,FALSE,8400
9446625,121680,1593,74,34928,6209,192068,TRUE,FALSE,8401
9446145,69165,3465,125,15353,3429,595488,TRUE,FALSE,8402
9446055,34350,1204,259,71757,18819,386093,TRUE,FALSE,8403
9444210,39825,992,223,34352,32698,208537,TRUE,TRUE,8404
9442920,77175,4343,83,26097,8985,196901,TRUE,FALSE,8405
9441675,143700,4694,56,22746,9109,1076099,TRUE,TRUE,8406
9439125,510945,176,17,12901,7692,145205,FALSE,FALSE,8407
9438210,22875,2048,395,54613,53014,283638,TRUE,FALSE,8408
9437535,37020,947,244,48932,13393,279290,TRUE,FALSE,8409
9436320,34650,1317,263,4892,4857,59459,TRUE,FALSE,8410
9433410,76065,807,122,12730,782,257005,TRUE,TRUE,8411
9433080,111795,7532,80,21590,5972,1339799,TRUE,FALSE,8412
9428880,74895,2180,116,12505,11626,169174,TRUE,FALSE,8413
9428445,139470,303,67,10060,5016,333175,TRUE,TRUE,8414
9425505,49830,2078,190,55494,15432,900971,TRUE,FALSE,8415
9425265,14175,9044,655,34851,33362,474280,TRUE,FALSE,8416
9424035,56610,874,145,11952,3612,331306,TRUE,FALSE,8417
9423885,34650,1274,250,18177,14430,286182,TRUE,FALSE,8418
9423660,44655,1687,198,52082,17902,165603,TRUE,TRUE,8419
9422145,81720,348,114,7704,7703,99074,FALSE,FALSE,8420
9421440,10140,2010,937,224130,8438,1113018,TRUE,FALSE,8421
9421395,39960,1890,162,3788,3205,375356,TRUE,FALSE,8422
9419670,126600,311,74,21013,4212,514766,TRUE,TRUE,8423
9418110,193155,287,49,3640,2205,105725,FALSE,TRUE,8424
9416385,160035,3325,57,3948,1770,308831,FALSE,TRUE,8425
9415995,48045,7160,169,37246,3101,278988,TRUE,FALSE,8426
9414855,46680,2188,163,57293,11328,625214,TRUE,FALSE,8427
9412425,9390,9874,816,82918,82914,303450,FALSE,FALSE,8428
9411915,71655,7736,122,20135,5485,624693,TRUE,FALSE,8429
9411060,53730,470,174,30908,6620,247478,TRUE,FALSE,8430
9409725,14340,3403,642,6160,6160,159763,FALSE,FALSE,8431
9408150,97080,22653,83,3789,3299,193495,TRUE,FALSE,8432
9406200,52185,3059,153,10571,9418,2312289,FALSE,FALSE,8433
9405840,137880,275,66,7583,1073,246853,TRUE,FALSE,8434
9405585,55785,2923,152,62973,56594,531137,FALSE,TRUE,8435
9405405,80445,486,111,2904,2146,133949,TRUE,TRUE,8436
9399015,64965,2470,128,91933,11670,2700061,TRUE,FALSE,8437
9395325,30135,22545,273,14629,10312,492471,TRUE,FALSE,8438
9394905,150990,465,61,15537,537,203817,TRUE,FALSE,8439
9394170,42855,1034,202,52485,13422,1925066,TRUE,FALSE,8440
9394050,52890,2373,170,58630,26581,419596,TRUE,FALSE,8441
9394035,5145,6046,1765,141221,136775,385191,TRUE,TRUE,8442
9393435,56655,1104,154,38062,3283,232499,TRUE,FALSE,8443
9390450,91395,387,90,7342,4920,192296,TRUE,FALSE,8444
9388650,52095,535,171,43034,9416,474719,TRUE,TRUE,8445
9387270,49035,1522,183,42112,23885,398378,TRUE,TRUE,8446
9386700,89175,1137,103,19535,6722,222668,TRUE,FALSE,8447
9385185,65715,457,146,11257,9113,141750,TRUE,TRUE,8448
9384975,14760,2031,625,143586,57090,372313,TRUE,FALSE,8449
9381615,506490,1315,17,69129,31157,820509,FALSE,FALSE,8450
9378525,78090,708,117,10359,4869,489861,TRUE,FALSE,8451
9377805,77160,765,98,13632,833,570135,TRUE,FALSE,8452
9377505,21810,989,406,83002,58389,159951,TRUE,TRUE,8453
9377340,4065,6005,2171,177454,129236,222960,TRUE,FALSE,8454
9375120,126840,1028,72,28421,26796,142390,FALSE,FALSE,8455
9374595,82665,814,105,5117,4361,241774,TRUE,TRUE,8456
9367560,86460,656,96,7504,2258,108613,TRUE,FALSE,8457
9366915,121200,3306,76,21415,-77,99884,TRUE,TRUE,8458
9366345,44475,2445,181,23650,20849,1127939,TRUE,FALSE,8459
9364830,70635,621,128,4609,4211,415017,TRUE,FALSE,8460
9364620,13500,19995,452,18503,2503,915769,FALSE,FALSE,8461
9364215,158910,207,59,1726,1458,136943,FALSE,FALSE,8462
9363420,17565,1694,530,16464,8792,238089,TRUE,FALSE,8463
9359775,155130,280,59,11612,11608,150461,FALSE,FALSE,8464
9359760,81015,8426,100,20922,18044,130301,TRUE,FALSE,8465
9359190,73245,1071,84,121949,24578,260532,TRUE,FALSE,8466
9358725,101955,564,82,133154,1733,176964,TRUE,TRUE,8467
9358245,14055,14198,568,90035,89153,127252,TRUE,FALSE,8468
9356700,41400,504,221,24563,9693,279234,TRUE,TRUE,8469
9356595,112875,1302,80,42310,6917,346929,TRUE,FALSE,8470
9356265,119505,294,78,20156,16349,165058,TRUE,FALSE,8471
9355005,106740,364,89,7020,1643,357146,TRUE,FALSE,8472
9354975,8985,11990,924,22576,8426,2293155,FALSE,FALSE,8473
9350085,6570,6778,1279,29464,29445,483386,TRUE,FALSE,8474
9350055,479670,73,19,6996,4270,83856,FALSE,FALSE,8475
9348285,33390,1140,281,7725,955,394833,FALSE,FALSE,8476
9347940,64815,464,138,12118,552,98463,TRUE,TRUE,8477
9346395,38640,3777,221,48620,9278,329283,TRUE,FALSE,8478
9343485,110685,648,83,8979,2712,122917,TRUE,TRUE,8479
9343080,143430,319,60,2078,2064,18370,FALSE,TRUE,8480
9341850,10740,9116,894,31699,24672,568109,FALSE,FALSE,8481
9341355,108120,3194,73,28260,22531,451198,TRUE,FALSE,8482
9339000,105105,1530,83,26015,24755,271252,TRUE,FALSE,8483
9337290,31020,2756,231,40817,2287,291779,TRUE,FALSE,8484
9335400,98430,1593,73,7626,7368,384529,TRUE,FALSE,8485
9334710,47760,474,187,99282,6387,203932,TRUE,TRUE,8486
9333555,9570,4785,837,59823,59699,288188,FALSE,FALSE,8487
9333150,36975,2490,215,34015,17717,320542,FALSE,FALSE,8488
9329880,21000,3519,481,77797,22408,172827,FALSE,TRUE,8489
9327120,28170,1533,328,61441,43565,303905,TRUE,FALSE,8490
9324915,46395,4954,272,40864,35920,415341,TRUE,FALSE,8491
9323595,91620,981,101,3329,2690,294586,TRUE,FALSE,8492
9321165,90615,698,89,41019,19254,285980,TRUE,FALSE,8493
9317685,98475,543,86,5584,3102,327369,TRUE,FALSE,8494
9317505,343950,429,20,12742,1545,57127,FALSE,TRUE,8495
9316935,101640,2146,90,14446,13235,351842,FALSE,TRUE,8496
9316785,32190,4561,295,83997,22548,556435,TRUE,FALSE,8497
9316230,60255,13388,131,7190,4224,1246156,TRUE,FALSE,8498
9316140,28605,1108,305,120690,-511,553308,TRUE,FALSE,8499
9315810,74085,1368,121,11840,1575,141652,TRUE,FALSE,8500
9315120,72795,537,125,6054,2726,238167,FALSE,FALSE,8501
9314745,38685,822,229,16320,15996,223375,TRUE,FALSE,8502
9314460,150720,1519,62,13407,2996,239453,FALSE,FALSE,8503
9314010,70395,530,129,69522,13810,779493,TRUE,TRUE,8504
9312090,65100,1113,138,7650,2817,191372,TRUE,FALSE,8505
9312090,39345,2617,216,19398,-878,524635,TRUE,FALSE,8506
9312090,82770,796,107,9481,9456,297207,TRUE,FALSE,8507
9311985,24180,1103,366,40526,37164,249629,TRUE,FALSE,8508
9311850,30525,2256,305,8535,1624,5030461,TRUE,FALSE,8509
9311070,63105,1666,139,13616,9594,186193,TRUE,FALSE,8510
9310845,23445,1203,371,66271,11765,269067,TRUE,FALSE,8511
9309195,128790,1532,66,10202,6774,56416,FALSE,FALSE,8512
9307965,137085,1683,67,10032,1107,213765,TRUE,FALSE,8513
9306990,129090,351,69,3940,1507,389487,TRUE,TRUE,8514
9306540,100710,784,85,29513,26876,542855,TRUE,FALSE,8515
9306405,113430,1519,76,11649,10300,258857,TRUE,FALSE,8516
9304710,37515,1798,264,35948,15039,1271208,TRUE,FALSE,8517
9304155,44295,490,207,85733,7019,438197,TRUE,FALSE,8518
9303075,82275,7038,106,44589,22596,337467,TRUE,FALSE,8519
9302190,31890,2392,259,23883,23600,432661,FALSE,TRUE,8520
9301440,43125,1257,214,31775,19302,272854,TRUE,FALSE,8521
9301320,46740,2528,165,57540,28590,352104,TRUE,TRUE,8522
9300765,134505,325,74,3301,3160,170585,TRUE,TRUE,8523
9296265,84945,429,96,37529,5656,236705,TRUE,TRUE,8524
9295995,45375,1041,189,17163,1848,287564,TRUE,TRUE,8525
9295590,138885,212,64,13266,421,209896,TRUE,FALSE,8526
9295440,86460,353,106,7383,4038,133305,TRUE,TRUE,8527
9295080,5445,8388,1587,49107,48530,207482,FALSE,FALSE,8528
9294750,23670,1808,357,9918,8388,215093,TRUE,TRUE,8529
9294270,57705,2876,155,12428,11523,363179,TRUE,TRUE,8530
9293610,163320,1154,54,5716,4264,175273,FALSE,FALSE,8531
9292005,71970,1013,128,30747,12677,579551,TRUE,FALSE,8532
9291810,53505,1241,159,9675,5053,193467,TRUE,FALSE,8533
9291660,23235,4111,328,92629,91698,563360,TRUE,FALSE,8534
9291450,24435,1602,358,62366,40761,134705,TRUE,FALSE,8535
9290685,179655,300,50,15851,14199,226901,TRUE,TRUE,8536
9288720,71535,1127,120,25901,5808,317556,TRUE,FALSE,8537
9287250,3330,6352,2646,246881,31431,897379,TRUE,FALSE,8538
9286845,55470,655,153,13074,12867,255697,TRUE,FALSE,8539
9286770,130755,721,68,2026,1874,227130,FALSE,FALSE,8540
9286050,99030,705,87,30511,15220,337027,TRUE,FALSE,8541
9285405,83565,526,110,14093,9767,858049,TRUE,FALSE,8542
9284910,7860,3048,1165,191387,6523,201375,TRUE,FALSE,8543
9284745,82905,2032,108,7171,2991,108820,TRUE,FALSE,8544
9284160,52155,2614,163,61477,1728,179500,TRUE,TRUE,8545
9283065,30780,1180,314,8558,1913,16914698,FALSE,FALSE,8546
9278490,73545,377,119,19779,17406,252325,TRUE,FALSE,8547
9276945,51195,927,172,9985,9893,194994,TRUE,FALSE,8548
9275175,6315,4351,1344,507,499,919499,FALSE,FALSE,8549
9275085,33735,1953,254,8262,7855,143444,TRUE,FALSE,8550
9274620,3300,7270,1387,6477,4186,296731,TRUE,FALSE,8551
9274155,71655,613,115,1317,488,78515,FALSE,FALSE,8552
9273810,100845,903,91,17123,4903,173299,TRUE,FALSE,8553
9273285,14175,1834,640,41403,39575,357865,TRUE,FALSE,8554
9272670,117135,300,78,12688,621,359642,TRUE,FALSE,8555
9272370,119010,339,74,21999,16146,411114,TRUE,TRUE,8556
9272175,67725,1668,113,28339,7193,1549392,TRUE,TRUE,8557
9270720,27135,4664,335,292949,29860,664331,TRUE,FALSE,8558
9269070,51405,1201,178,34894,8400,242755,TRUE,FALSE,8559
9268530,43980,4149,232,15674,6824,221044,TRUE,FALSE,8560
9268170,50820,8335,216,67157,25575,723661,TRUE,FALSE,8561
9268110,77055,970,95,15921,15045,2590757,TRUE,FALSE,8562
9264825,89625,15198,63,57331,4075,233606,TRUE,FALSE,8563
9264435,38940,2516,232,41903,13686,221571,TRUE,TRUE,8564
9264060,103245,588,87,4292,1794,102499,TRUE,TRUE,8565
9262155,96735,5776,87,10448,8309,288926,TRUE,FALSE,8566
9261840,79005,719,116,4691,3948,56711,FALSE,FALSE,8567
9261525,75255,357,123,7167,5999,198131,TRUE,FALSE,8568
9261210,71160,385,122,42842,1189,155915,TRUE,TRUE,8569
9260460,22575,19448,269,7169,7169,1296180,TRUE,TRUE,8570
9257865,54105,1264,75,3379,3339,65567,FALSE,FALSE,8571
9257835,50070,2473,178,33123,33011,706570,TRUE,FALSE,8572
9257310,135480,269,66,1357,735,104023,FALSE,FALSE,8573
9255360,95340,971,92,40574,2596,258259,TRUE,FALSE,8574
9253995,80970,1395,114,13212,4117,427658,TRUE,TRUE,8575
9250215,60810,2967,133,5770,4010,122694,FALSE,FALSE,8576
9247560,28890,1326,318,35784,20250,250260,TRUE,TRUE,8577
9246135,104265,1619,87,21867,12273,266622,TRUE,FALSE,8578
9238650,35055,1718,241,21250,16504,130872,TRUE,FALSE,8579
9238395,131385,243,64,17236,821,571802,TRUE,TRUE,8580
9234390,64440,2488,152,98474,-158,280051,TRUE,TRUE,8581
9234180,35115,15869,254,24644,20317,195468,TRUE,FALSE,8582
9232125,20475,2901,440,38768,23554,267951,TRUE,FALSE,8583
9226035,174465,496,54,15303,14551,726656,FALSE,FALSE,8584
9223815,90780,570,92,23522,5122,436381,TRUE,TRUE,8585
9222255,39090,1539,223,33526,15108,300593,TRUE,FALSE,8586
9220020,101820,22353,84,14404,9559,745815,TRUE,FALSE,8587
9219765,108465,396,88,3604,3346,181472,TRUE,FALSE,8588
9219015,21690,5432,383,56238,31674,940608,TRUE,FALSE,8589
9216105,85980,448,91,22406,21597,2412375,TRUE,FALSE,8590
9215775,265035,2192,23,3483,3456,432943,FALSE,TRUE,8591
9214140,2865,12320,3091,32558,11260,132636,TRUE,FALSE,8592
9214095,25695,2071,363,76786,11307,376320,TRUE,FALSE,8593
9213780,111810,4544,82,15163,11450,876664,TRUE,FALSE,8594
9210030,70545,563,129,15998,15195,549890,TRUE,FALSE,8595
9209160,21645,7748,421,93381,93380,480536,FALSE,TRUE,8596
9208950,94125,5691,83,28790,10610,187548,TRUE,FALSE,8597
9206370,85710,18074,93,35604,32039,389240,TRUE,FALSE,8598
9206130,97815,934,76,13082,-1898,52758,FALSE,TRUE,8599
9204300,4755,8329,1757,9447,7424,1319642,TRUE,FALSE,8600
9203385,102255,281,84,9942,1434,184249,TRUE,TRUE,8601
9202830,63405,963,133,76913,27148,479735,FALSE,FALSE,8602
9201585,42645,2678,193,55742,35934,1043297,TRUE,FALSE,8603
9201240,23940,2956,394,36289,34698,151731,TRUE,FALSE,8604
9198615,79590,1206,100,5475,3906,383307,TRUE,FALSE,8605
9198270,359460,466,28,4838,4594,128257,FALSE,FALSE,8606
9198180,187200,402,50,2166,2166,121869,FALSE,FALSE,8607
9196620,37770,1216,243,114736,114318,395344,TRUE,FALSE,8608
9196035,442215,92,20,573,226,106501,FALSE,FALSE,8609
9194640,41235,1124,219,23271,16865,361708,TRUE,TRUE,8610
9193680,13215,5833,478,25753,10240,282919,TRUE,TRUE,8611
9192675,90300,7147,96,47359,41322,256944,TRUE,FALSE,8612
9192390,63510,1164,118,20237,11629,2175673,TRUE,FALSE,8613
9191910,46245,1087,198,60319,53635,145146,TRUE,FALSE,8614
9190680,40140,2418,242,20533,20533,226748,TRUE,TRUE,8615
9189765,37965,1746,242,27798,27299,142080,TRUE,FALSE,8616
9188685,42510,1687,208,34633,32504,427275,TRUE,FALSE,8617
9188475,23610,2651,393,23726,15102,150623,TRUE,FALSE,8618
9187725,106500,335,85,2601,1141,78217,TRUE,TRUE,8619
9187590,42210,1034,210,119429,102202,466323,TRUE,FALSE,8620
9186165,85455,4077,98,13916,5090,217853,TRUE,TRUE,8621
9183990,47730,1334,195,76760,76574,920924,TRUE,FALSE,8622
9180825,63375,753,135,23578,268,537951,TRUE,FALSE,8623
9180060,153180,959,57,65883,9894,177637,TRUE,TRUE,8624
9179820,63375,4663,132,11350,1974,1618262,TRUE,FALSE,8625
9178965,69195,3849,133,12842,7496,239864,TRUE,TRUE,8626
9176820,35775,1761,241,9774,8119,195019,TRUE,FALSE,8627
9175980,37335,714,244,30960,17487,245269,TRUE,TRUE,8628
9174900,29670,1391,304,13055,13023,448896,FALSE,FALSE,8629
9173295,41370,2027,196,35236,35045,194537,TRUE,FALSE,8630
9173160,135810,511,66,17877,3484,166270,TRUE,FALSE,8631
9172605,109485,1357,82,11557,6598,204340,TRUE,FALSE,8632
9169500,100275,371,88,7676,3067,156814,TRUE,FALSE,8633
9168495,77880,423,113,8608,3018,208590,TRUE,FALSE,8634
9168045,24105,929,378,58884,24941,256318,TRUE,TRUE,8635
9167175,13140,2549,694,209533,-2374,285433,TRUE,FALSE,8636
9166980,37695,1307,220,10579,9129,242881,TRUE,TRUE,8637
9166320,53700,1300,151,19763,18876,102327,TRUE,FALSE,8638
9166245,50700,524,158,4491,2031,43476,TRUE,FALSE,8639
9161565,18720,2197,445,56756,48027,411739,TRUE,FALSE,8640
9161415,62865,2134,140,8746,3320,360703,TRUE,FALSE,8641
9160830,49785,516,175,21126,9717,181901,TRUE,TRUE,8642
9160620,80325,1157,109,10911,6654,341054,TRUE,TRUE,8643
9160275,110040,3142,79,39663,22036,857729,TRUE,TRUE,8644
9160035,83550,3637,101,33083,6033,287430,TRUE,TRUE,8645
9158085,11655,3514,790,49478,45157,89271,TRUE,FALSE,8646
9155670,48270,1298,170,30697,17629,117938,TRUE,FALSE,8647
9152565,52800,1542,183,15713,7907,508412,TRUE,FALSE,8648
9146100,65850,595,129,26638,23333,122031,TRUE,TRUE,8649
9146040,33300,1584,271,27249,6088,382793,FALSE,FALSE,8650
9145590,58500,1804,150,36696,18480,433591,TRUE,FALSE,8651
9144690,48945,1009,175,31959,-10,117967,TRUE,FALSE,8652
9144030,59025,646,145,4620,2508,157176,FALSE,TRUE,8653
9141795,68595,545,124,13199,939,160908,TRUE,TRUE,8654
9139860,123900,3286,65,21964,18944,164689,FALSE,FALSE,8655
9139245,75345,951,117,451,315,13224,FALSE,TRUE,8656
9139095,21045,1174,438,11061,3771,261942,TRUE,FALSE,8657
9138195,132765,1258,59,10227,3846,104156,FALSE,TRUE,8658
9137160,12405,4738,646,18806,17538,121677,TRUE,FALSE,8659
9134490,85680,920,56,10341,10244,31838,FALSE,TRUE,8660
9133905,43110,1634,184,31013,16721,122662,TRUE,FALSE,8661
9132735,17385,6595,515,33605,30638,338816,TRUE,FALSE,8662
9132480,41265,2228,216,14548,5298,1264297,TRUE,TRUE,8663
9132480,145590,545,42,445,150,5834,FALSE,FALSE,8664
9130020,139020,229,65,20744,19852,203372,FALSE,FALSE,8665
9128295,113955,555,74,13964,4780,1138189,TRUE,TRUE,8666
9127860,44055,3244,211,76005,74788,333718,TRUE,FALSE,8667
9127845,96315,965,90,10022,4611,229377,FALSE,TRUE,8668
9125040,77415,3191,115,5190,5046,99352,TRUE,TRUE,8669
9124515,88920,1272,96,27479,6949,235329,TRUE,FALSE,8670
9123465,52065,619,167,12749,1594,282280,TRUE,TRUE,8671
9121020,137445,2531,57,20899,6808,202361,FALSE,TRUE,8672
9120540,363390,730,28,16529,1780,810386,TRUE,FALSE,8673
9118890,92265,2566,89,39154,38254,320974,TRUE,TRUE,8674
9117330,198840,270,45,49967,22125,223396,TRUE,FALSE,8675
9115245,15045,2774,497,60250,58938,292356,TRUE,FALSE,8676
9115050,68820,871,128,14438,8732,433305,TRUE,FALSE,8677
9113265,37020,2251,243,50760,48752,285944,TRUE,FALSE,8678
9111465,79395,1338,106,3986,3767,168083,TRUE,FALSE,8679
9110475,104655,609,83,10169,8597,349754,TRUE,TRUE,8680
9107775,21420,3821,320,39216,20002,261022,TRUE,FALSE,8681
9106665,142725,1887,48,10494,8991,261878,FALSE,FALSE,8682
9106290,53745,1201,148,12623,5108,323178,TRUE,FALSE,8683
9104895,109035,912,76,18503,2885,284616,TRUE,TRUE,8684
9104580,16410,1420,551,44205,20451,123982,TRUE,TRUE,8685
9102690,30030,2732,284,14591,13899,283883,TRUE,FALSE,8686
9102270,77205,318,117,6693,4055,164780,TRUE,TRUE,8687
9097365,5370,5470,1653,53122,21702,1201319,TRUE,FALSE,8688
9096015,57675,807,155,25836,15936,205468,TRUE,TRUE,8689
9095115,57330,766,139,53096,52000,176938,TRUE,FALSE,8690
9093480,96075,792,92,8104,2574,252177,FALSE,FALSE,8691
9093180,64590,367,120,29387,23223,264456,TRUE,FALSE,8692
9089160,25890,1077,332,93052,91605,670660,TRUE,FALSE,8693
9085365,108990,345,81,20841,3565,378818,FALSE,FALSE,8694
9083895,13800,5651,595,296638,42985,591106,TRUE,FALSE,8695
9082995,131565,485,64,876,862,907384,FALSE,FALSE,8696
9078390,14805,3090,604,100072,89856,320627,TRUE,FALSE,8697
9074070,153705,171,54,3484,2725,270996,TRUE,FALSE,8698
9073815,173460,1806,50,25873,3262,355820,TRUE,FALSE,8699
9073530,133770,1128,66,56764,6754,383810,TRUE,FALSE,8700
8954520,31275,5052,266,17356,17210,205584,TRUE,FALSE,8701
